area_sqft,house_age,bedrooms,avg_rooms,bathrooms,population,avg_occupancy,latitude,longitude,area_name,city,price,price_per_sqft,distance_to_city_center,property_type
3616,5-10,5,8,2,40934,3,10.82911,78.02621,Punjai Puliyampatti,Karur,2720000,752,15.57,Villa
1356,5-10,3,5,3,64097,6,10.89626,77.99969,Kulithalai,Karur,1850000,1364,11.0,Builder Floor
2280,1-5,3,5,3,14696,5,10.89208,78.14534,Punjai Puliyampatti,Karur,3750000,1645,10.66,Villa
2323,5-10,4,5,4,61647,2,10.94966,77.96012,Aravakurichi,Karur,1980000,852,12.77,Independent House
1877,1-5,5,6,2,80857,6,11.01521,78.12396,Thanthoni,Karur,1910000,1018,8.02,Builder Floor
2817,0-1,2,4,1,61080,3,10.84934,77.95832,Punjai Puliyampatti,Karur,2410000,856,17.85,Independent House
2116,1-5,4,5,3,50198,5,10.89372,78.26074,Kulithalai,Karur,1970000,931,21.42,Independent House
1013,0-1,3,4,2,60676,2,11.09874,78.10837,Krishnarayapuram,Karur,2080000,2053,15.8,Apartment
2560,5-10,4,5,4,70114,3,10.96234,78.15909,Punjai Puliyampatti,Karur,2240000,875,9.01,Independent House
812,5-10,4,5,4,66335,2,10.9408,78.0535,Kulithalai,Karur,1890000,2328,3.31,Apartment
997,0-1,2,5,1,41799,4,10.97487,78.01386,Punjai Puliyampatti,Karur,2110000,2116,7.04,Independent House
1303,1-5,4,6,2,70818,5,11.01396,78.12343,Krishnarayapuram,Karur,2500000,1919,7.87,Independent House
2340,1-5,4,5,2,56027,5,11.05873,78.02502,Thanthoni,Karur,2430000,1038,12.33,Independent House
5155,5-10,4,6,3,69159,6,10.9914,78.05378,Punjai Puliyampatti,Karur,4340000,842,4.28,Villa
4776,1-5,4,6,3,47441,5,10.9167,78.02894,Krishnarayapuram,Karur,4790000,1003,7.1,Villa
2419,10+,4,5,2,73242,3,10.99225,78.04259,Aravakurichi,Karur,2180000,901,5.15,Apartment
1310,1-5,0,0,0,41416,0,10.95336,78.11106,Thanthoni,Karur,1000000,763,3.84,Plot
4898,1-5,5,8,2,63998,6,10.9849,78.04443,Punjai Puliyampatti,Karur,4710000,962,4.47,Villa
1557,10+,3,4,2,45555,6,10.95935,78.16751,Aravakurichi,Karur,1690000,1085,9.92,Independent House
3000,10+,3,6,1,55473,5,10.95069,78.14338,Punjai Puliyampatti,Karur,2180000,727,7.36,Independent House
1127,1-5,2,3,2,33821,6,11.0059,78.04525,Krishnarayapuram,Karur,2270000,2014,6.14,Builder Floor
1489,10+,3,5,3,50234,4,10.96897,78.13672,Aravakurichi,Karur,1470000,987,6.64,Independent House
630,10+,2,4,1,50727,2,11.03513,78.12468,Kulithalai,Karur,1500000,2381,9.86,Apartment
2398,10+,3,5,1,85091,5,10.98663,78.12669,Thanthoni,Karur,1540000,642,6.21,Apartment
1853,5-10,2,4,2,39255,5,10.83346,78.02737,Aravakurichi,Karur,1920000,1036,15.07,Apartment
863,10+,2,4,2,67909,3,10.97184,78.18924,Aravakurichi,Karur,1770000,2051,12.37,Independent House
3248,10+,0,0,0,47695,0,10.91796,78.02812,Krishnarayapuram,Karur,1060000,326,7.07,Plot
1736,1-5,2,4,2,62989,3,10.8899,78.17733,Punjai Puliyampatti,Karur,1930000,1112,13.49,Apartment
2392,5-10,3,4,3,67711,6,11.0194,78.08623,Punjai Puliyampatti,Karur,2280000,953,6.68,Independent House
2122,10+,0,0,0,59124,0,10.95777,78.255,Thanthoni,Karur,730000,344,19.48,Plot
1161,0-1,2,4,2,62836,5,10.94585,78.11258,Kulithalai,Karur,2470000,2127,4.24,Apartment
1134,10+,1,2,1,66789,5,10.93254,78.09526,Aravakurichi,Karur,1500000,1323,3.68,Apartment
1475,5-10,4,6,4,34274,5,11.00937,78.16036,Aravakurichi,Karur,1950000,1322,10.66,Apartment
2059,5-10,2,3,2,29091,3,10.87932,78.0521,Kulithalai,Karur,1970000,957,9.37,Apartment
1040,1-5,2,4,1,48828,5,10.97697,78.04734,Kulithalai,Karur,2540000,2442,3.7,Apartment
1169,10+,4,6,2,57015,4,10.99755,78.19975,Punjai Puliyampatti,Karur,1350000,1155,14.07,Independent House
1831,5-10,2,3,1,68794,4,10.91098,78.05139,Krishnarayapuram,Karur,1820000,994,6.12,Apartment
1126,10+,4,6,2,32953,3,11.02528,78.08984,Punjai Puliyampatti,Karur,1410000,1252,7.39,Builder Floor
4728,5-10,4,6,3,62645,6,10.95945,78.05297,Krishnarayapuram,Karur,2850000,603,2.58,Villa
1075,5-10,0,0,0,52583,0,10.83911,78.07733,Aravakurichi,Karur,820000,763,13.45,Plot
2104,1-5,0,0,0,69474,0,11.06475,77.91477,Punjai Puliyampatti,Karur,960000,456,21.15,Plot
1607,10+,3,5,2,51119,4,10.97729,78.02226,Kulithalai,Karur,1740000,1083,6.23,Apartment
609,0-1,2,3,1,57743,3,10.93177,78.06588,Punjai Puliyampatti,Karur,2140000,3514,3.36,Apartment
1969,10+,2,3,1,76361,3,10.83604,78.19767,Punjai Puliyampatti,Karur,1170000,594,19.11,Builder Floor
1305,1-5,2,4,2,23487,3,11.03026,77.98541,Punjai Puliyampatti,Karur,2540000,1946,12.65,Independent House
2120,1-5,3,5,1,39645,3,11.01718,78.09709,Krishnarayapuram,Karur,2020000,953,6.73,Apartment
5491,1-5,3,5,2,85218,5,10.96104,78.0308,Krishnarayapuram,Karur,4840000,881,5.0,Villa
2099,10+,2,4,2,76825,3,10.94667,78.11164,Kulithalai,Karur,1640000,781,4.11,Apartment
1639,1-5,3,4,1,63526,3,10.95823,78.10488,Punjai Puliyampatti,Karur,2210000,1348,3.09,Apartment
2365,5-10,1,2,1,73479,2,11.01532,78.04512,Krishnarayapuram,Karur,2540000,1074,7.04,Apartment
5916,1-5,5,8,3,79014,3,11.00736,78.16938,Aravakurichi,Karur,4040000,683,11.41,Villa
1718,0-1,1,2,1,73808,4,10.82333,78.03585,Punjai Puliyampatti,Karur,1860000,1083,15.85,Apartment
1588,5-10,2,4,1,47057,5,11.05323,77.99762,Punjai Puliyampatti,Karur,1960000,1234,13.47,Independent House
1962,1-5,3,4,1,49988,5,11.1108,77.96696,Krishnarayapuram,Karur,1690000,861,20.59,Apartment
1174,5-10,3,4,3,45454,4,10.96168,78.17518,Krishnarayapuram,Karur,1600000,1363,10.76,Builder Floor
822,0-1,3,4,1,36294,3,11.0309,78.05429,Punjai Puliyampatti,Karur,2310000,2810,8.24,Apartment
3256,10+,2,5,2,80092,5,10.94151,77.96573,Thanthoni,Karur,1530000,470,12.28,Independent House
2210,10+,4,5,2,89550,3,11.13497,78.15797,Krishnarayapuram,Karur,1370000,620,21.38,Apartment
1262,1-5,2,4,1,56624,2,11.04974,78.21258,Krishnarayapuram,Karur,1870000,1482,17.88,Apartment
2120,10+,5,8,2,60903,4,10.82441,78.01427,Thanthoni,Karur,1600000,755,16.55,Independent House
1602,0-1,2,3,1,55859,3,10.87911,78.16242,Punjai Puliyampatti,Karur,2130000,1330,13.0,Apartment
1586,10+,4,6,3,55964,2,10.96232,78.13883,Punjai Puliyampatti,Karur,1850000,1166,6.8,Apartment
3495,1-5,4,7,3,45414,3,12.94956,79.85085,Uthukottai,Tiruvallur,4460000,1276,22.49,Villa
2301,5-10,3,5,1,5000,3,13.02695,79.99047,Uthukottai,Tiruvallur,1950000,847,15.75,Apartment
1286,5-10,3,4,3,78699,5,13.00243,79.8841,Pattabiram,Tiruvallur,2150000,1672,15.95,Apartment
5958,0-1,4,7,3,45700,4,13.15353,79.97254,Uthukottai,Tiruvallur,6690000,1123,7.03,Villa
1048,0-1,4,5,3,49176,2,13.2796,79.75268,Pattabiram,Tiruvallur,2310000,2204,22.62,Apartment
1778,10+,4,7,2,78734,5,13.22031,80.01828,Tiruttani,Tiruvallur,2580000,1451,14.62,Independent House
1903,0-1,2,4,2,119220,4,13.12904,79.81447,Thiruvallur Town,Tiruvallur,4070000,2139,10.3,Apartment
1872,1-5,3,6,1,54163,2,13.11807,79.89478,Gummidipoondi,Tiruvallur,3390000,1811,3.23,Independent House
2007,5-10,3,5,2,94275,5,13.20604,79.84637,Ponneri,Tiruvallur,2890000,1440,9.64,Apartment
1092,0-1,1,3,1,121006,5,13.17991,79.70506,Pattabiram,Tiruvallur,3000000,2747,22.38,Apartment
2295,5-10,1,3,1,108009,2,13.12971,79.90271,Pattabiram,Tiruvallur,3060000,1333,1.69,Apartment
4317,0-1,4,7,2,97903,3,12.99882,79.88881,Ponneri,Tiruvallur,5330000,1235,16.27,Villa
3284,10+,4,6,4,146248,6,13.13067,79.90871,Ponneri,Tiruvallur,2660000,810,1.47,Independent House
2071,5-10,1,2,1,112366,4,13.06832,79.87493,Gummidipoondi,Tiruvallur,3020000,1458,9.15,Apartment
639,1-5,2,4,2,133084,3,13.3213,79.79755,Pattabiram,Tiruvallur,2430000,3803,23.09,Apartment
4752,1-5,5,7,2,91399,3,13.14553,79.92699,Gummidipoondi,Tiruvallur,4790000,1008,2.02,Villa
2306,1-5,3,5,1,76412,3,13.25522,79.87076,Gummidipoondi,Tiruvallur,3220000,1396,13.03,Apartment
1292,10+,2,5,2,51673,2,13.12364,80.02141,Ponneri,Tiruvallur,1890000,1463,12.44,Builder Floor
806,1-5,3,5,2,104269,4,13.27294,79.98714,Gummidipoondi,Tiruvallur,2280000,2829,16.69,Independent House
754,10+,3,5,1,63082,5,13.10583,79.95637,Uthukottai,Tiruvallur,2940000,3899,6.7,Independent House
2203,0-1,2,5,1,72999,4,13.06253,80.04241,Tiruttani,Tiruvallur,2850000,1294,17.1,Independent House
2135,5-10,2,4,1,99887,2,13.18535,79.84671,Pattabiram,Tiruvallur,2960000,1386,8.12,Apartment
1565,1-5,3,6,2,61403,5,13.16054,79.86029,Ponneri,Tiruvallur,3450000,2204,5.53,Builder Floor
2522,1-5,3,5,3,83021,2,13.11486,79.95241,Gummidipoondi,Tiruvallur,2890000,1146,5.76,Independent House
2027,5-10,4,5,3,44367,5,13.08466,79.82131,Tiruttani,Tiruvallur,2750000,1357,11.5,Apartment
2875,5-10,5,8,4,81169,4,13.14211,79.8904,Uthukottai,Tiruvallur,5500000,1913,1.96,Villa
2433,10+,2,4,2,109111,5,13.11516,80.02954,Ponneri,Tiruvallur,1940000,797,13.5,Apartment
1410,1-5,3,4,2,56651,3,13.26834,79.96993,Pattabiram,Tiruvallur,2600000,1844,15.36,Apartment
2120,5-10,5,7,4,71155,3,13.18562,79.94306,Gummidipoondi,Tiruvallur,4340000,2047,5.97,Villa
1322,10+,5,7,2,123759,2,13.10562,80.04765,Tiruttani,Tiruvallur,2080000,1573,15.67,Builder Floor
3610,1-5,0,0,0,106777,0,13.23391,80.0287,Tiruttani,Tiruvallur,1680000,465,16.43,Plot
1787,10+,3,5,1,71376,2,13.15165,79.93765,Ponneri,Tiruvallur,3220000,1802,3.28,Independent House
5770,10+,5,7,4,69705,4,13.21273,80.04801,Pattabiram,Tiruvallur,4070000,705,16.94,Villa
4133,5-10,5,8,3,50025,5,13.14873,80.14167,Pattabiram,Tiruvallur,2720000,658,25.26,Villa
1160,1-5,3,6,1,54371,5,13.2074,79.83675,Gummidipoondi,Tiruvallur,3250000,2802,10.49,Independent House
3688,0-1,0,0,0,99908,0,13.21663,79.83642,Pattabiram,Tiruvallur,1650000,447,11.23,Plot
3477,1-5,3,4,2,106419,4,13.12757,79.9562,Ponneri,Tiruvallur,4230000,1217,5.49,Independent House
1589,5-10,2,3,2,112814,3,13.1459,80.09911,Ponneri,Tiruvallur,2370000,1492,20.65,Apartment
2424,1-5,2,4,2,96160,5,13.19641,79.95088,Pattabiram,Tiruvallur,3580000,1477,7.43,Apartment
1697,1-5,2,3,2,143632,2,13.22208,79.78517,Ponneri,Tiruvallur,3060000,1803,15.92,Independent House
2055,10+,2,4,2,43734,2,13.15322,79.67629,Ponneri,Tiruvallur,2190000,1066,25.15,Apartment
885,0-1,2,4,1,88009,3,13.2035,79.89149,Tiruttani,Tiruvallur,2910000,3288,6.88,Builder Floor
2566,5-10,5,8,4,106835,6,13.22004,80.03103,Thiruvallur Town,Tiruvallur,4410000,1719,15.75,Villa
2954,0-1,2,3,2,78596,3,13.22687,79.9985,Gummidipoondi,Tiruvallur,3270000,1107,13.43,Independent House
580,1-5,4,6,2,127735,3,13.21505,79.89674,Pattabiram,Tiruvallur,3000000,5172,8.01,Apartment
1098,1-5,3,5,1,112596,2,13.10592,79.96633,Gummidipoondi,Tiruvallur,3510000,3197,7.56,Apartment
2249,0-1,1,3,1,128576,2,13.28823,79.92174,Thiruvallur Town,Tiruvallur,3050000,1356,16.11,Apartment
2446,1-5,2,3,1,108445,5,13.13621,79.87254,Gummidipoondi,Tiruvallur,3910000,1599,3.98,Apartment
5538,1-5,4,7,4,95940,4,13.11581,79.83494,Thiruvallur Town,Tiruvallur,6150000,1111,8.55,Villa
1950,1-5,0,0,0,81302,0,13.04296,80.06819,Uthukottai,Tiruvallur,1130000,579,20.63,Plot
2937,1-5,0,0,0,59532,0,13.14305,79.90506,Tiruttani,Tiruvallur,1570000,535,0.37,Plot
1140,10+,3,4,1,86029,4,13.25295,79.84797,Ponneri,Tiruvallur,2000000,1754,13.78,Builder Floor
2280,5-10,2,3,2,101820,3,13.15339,79.96843,Tiruttani,Tiruvallur,3710000,1627,6.59,Independent House
1514,5-10,2,4,2,33471,2,13.22925,79.73849,Ponneri,Tiruvallur,2280000,1506,20.7,Apartment
2730,5-10,3,5,3,56167,4,13.18251,79.94511,Tiruttani,Tiruvallur,5920000,2168,5.85,Villa
3456,5-10,0,0,0,70183,0,13.23174,79.97036,Uthukottai,Tiruvallur,1710000,495,11.85,Plot
2159,1-5,3,4,2,82417,3,13.20798,79.90799,Uthukottai,Tiruvallur,2940000,1362,7.13,Apartment
1373,5-10,2,4,1,75387,3,13.09775,79.88143,Tiruttani,Tiruvallur,2320000,1690,5.9,Apartment
1919,0-1,3,4,3,116182,5,13.18014,79.85019,Uthukottai,Tiruvallur,3890000,2027,7.48,Apartment
2884,5-10,0,0,0,90096,0,13.08397,79.87458,Pattabiram,Tiruvallur,1760000,610,7.6,Plot
1047,0-1,3,4,2,86077,2,13.12539,79.77826,Ponneri,Tiruvallur,2610000,2493,14.24,Apartment
1876,5-10,2,3,1,48629,5,13.25096,79.86019,Uthukottai,Tiruvallur,2630000,1402,13.0,Apartment
4183,5-10,5,8,2,73951,5,13.10717,79.79609,Tiruttani,Tiruvallur,4390000,1049,12.83,Villa
789,10+,4,5,4,49402,4,13.03725,79.84687,Thiruvallur Town,Tiruvallur,1690000,2142,13.6,Apartment
4010,1-5,4,7,3,138260,6,13.15518,79.65294,Uthukottai,Tiruvallur,3910000,975,27.69,Villa
3258,5-10,4,6,2,147601,3,13.17775,79.88042,Pattabiram,Tiruvallur,3510000,1077,4.83,Villa
1979,5-10,2,3,1,126430,6,12.99375,79.89194,Gummidipoondi,Tiruvallur,3250000,1642,16.79,Independent House
1638,1-5,1,3,1,31384,4,13.11501,79.79065,Uthukottai,Tiruvallur,3060000,1868,13.15,Apartment
1923,1-5,4,5,4,79587,6,13.0688,79.93272,Pattabiram,Tiruvallur,3810000,1981,8.76,Independent House
1994,1-5,3,6,3,140046,5,13.11558,80.06978,Thiruvallur Town,Tiruvallur,2950000,1479,17.76,Independent House
2338,10+,3,6,3,109791,6,13.07756,79.97376,Gummidipoondi,Tiruvallur,2680000,1146,10.22,Independent House
937,1-5,3,5,3,76208,3,13.10143,79.81759,Pattabiram,Tiruvallur,3010000,3212,10.91,Builder Floor
1309,5-10,1,2,1,44980,3,13.15592,79.8668,Pattabiram,Tiruvallur,3430000,2620,4.7,Apartment
740,10+,3,4,1,105613,2,13.11229,79.89373,Gummidipoondi,Tiruvallur,3090000,4176,3.86,Independent House
3211,0-1,3,6,2,72954,2,13.11197,79.88042,Pattabiram,Tiruvallur,4220000,1314,4.67,Independent House
1878,1-5,5,6,4,95131,2,13.1325,79.88065,Ponneri,Tiruvallur,4180000,2226,3.26,Independent House
645,0-1,3,6,3,73956,4,13.08606,79.88361,Gummidipoondi,Tiruvallur,3810000,5907,6.97,Independent House
2623,1-5,4,6,4,69448,4,13.20597,79.75154,Uthukottai,Tiruvallur,4130000,1575,18.33,Villa
733,1-5,2,3,1,65210,5,13.06903,79.98679,Ponneri,Tiruvallur,3130000,4270,11.89,Apartment
3151,10+,4,7,1,125297,2,13.0532,79.85344,Gummidipoondi,Tiruvallur,3240000,1028,11.71,Independent House
1995,0-1,2,4,1,21966,5,12.97595,79.9332,Uthukottai,Tiruvallur,2320000,1163,18.87,Apartment
2097,5-10,5,8,3,85902,5,13.16283,79.92929,Thiruvallur Town,Tiruvallur,4880000,2327,3.09,Villa
1583,1-5,3,5,1,87358,5,13.22678,79.84811,Gummidipoondi,Tiruvallur,2910000,1838,11.29,Apartment
1180,10+,4,5,4,97324,6,13.20275,79.90206,Tiruttani,Tiruvallur,2700000,2288,6.58,Builder Floor
3149,5-10,3,4,2,92478,2,13.02957,79.9235,Gummidipoondi,Tiruvallur,2980000,946,12.82,Independent House
1501,0-1,2,3,1,77132,2,13.22694,80.05299,Uthukottai,Tiruvallur,2760000,1839,18.17,Apartment
2151,10+,0,0,0,89687,0,13.24457,79.81524,Tiruttani,Tiruvallur,1210000,563,15.07,Plot
871,1-5,0,0,0,129859,0,12.91067,79.76828,Ponneri,Tiruvallur,870000,999,30.05,Plot
1542,5-10,3,5,2,128540,5,13.18273,79.84909,Ponneri,Tiruvallur,2900000,1881,7.74,Apartment
1996,10+,2,5,2,98639,5,13.27152,79.84273,Ponneri,Tiruvallur,2670000,1338,15.87,Independent House
644,0-1,2,4,1,81861,5,13.2006,79.83976,Gummidipoondi,Tiruvallur,3240000,5031,9.75,Apartment
2234,10+,4,6,2,137645,5,13.15076,79.84864,Gummidipoondi,Tiruvallur,2670000,1195,6.52,Apartment
2862,0-1,5,8,4,60857,2,13.11289,79.78328,Thiruvallur Town,Tiruvallur,3470000,1212,13.98,Independent House
3108,1-5,5,7,5,93710,4,13.10428,79.86853,Ponneri,Tiruvallur,3990000,1284,6.17,Independent House
881,1-5,3,6,1,85108,2,13.18246,79.93887,Pattabiram,Tiruvallur,3280000,3723,5.41,Builder Floor
4319,10+,3,6,2,77789,5,13.18413,79.91675,Ponneri,Tiruvallur,5480000,1269,4.56,Villa
748,1-5,3,6,2,97046,2,13.02463,79.84941,Gummidipoondi,Tiruvallur,2810000,3757,14.72,Independent House
3193,5-10,0,0,0,81099,0,13.0417,79.90413,Gummidipoondi,Tiruvallur,1310000,410,11.37,Plot
969,5-10,3,4,1,79959,2,13.19127,79.94857,Uthukottai,Tiruvallur,2850000,2941,6.83,Apartment
653,0-1,4,6,4,126147,6,13.14129,79.85773,Pattabiram,Tiruvallur,3920000,6003,5.49,Independent House
2854,10+,4,5,3,75984,2,13.26019,79.93119,Gummidipoondi,Tiruvallur,2510000,879,13.16,Independent House
688,1-5,1,2,1,61494,4,13.22767,79.89398,Thiruvallur Town,Tiruvallur,2730000,3968,9.44,Apartment
1857,5-10,0,0,0,81508,0,13.05776,79.98942,Thiruvallur Town,Tiruvallur,1590000,856,12.99,Plot
492,1-5,2,3,1,111532,2,13.15764,79.98931,Gummidipoondi,Tiruvallur,2840000,5772,8.89,Apartment
1899,1-5,2,3,1,73745,2,13.05883,79.975,Uthukottai,Tiruvallur,3580000,1885,11.9,Apartment
1641,5-10,5,7,2,115289,4,13.08483,79.88238,Ponneri,Tiruvallur,3230000,1968,7.15,Builder Floor
1180,10+,4,5,3,77170,6,13.00254,79.94737,Thiruvallur Town,Tiruvallur,1780000,1508,16.28,Builder Floor
2988,0-1,2,5,1,77229,6,13.0649,79.85159,Uthukottai,Tiruvallur,3970000,1329,10.72,Independent House
2163,1-5,1,3,1,116789,2,13.00954,79.86608,Thiruvallur Town,Tiruvallur,3400000,1572,15.63,Apartment
941,5-10,3,4,1,89377,5,13.09351,79.90105,Ponneri,Tiruvallur,3170000,3369,5.66,Apartment
745,10+,4,6,2,89852,6,13.16747,79.92551,Ponneri,Tiruvallur,3120000,4188,3.21,Independent House
3824,1-5,3,6,2,106510,3,13.10813,79.76173,Pattabiram,Tiruvallur,5880000,1538,16.37,Villa
1133,10+,1,2,1,78211,2,13.24946,79.90818,Uthukottai,Tiruvallur,2420000,2136,11.74,Apartment
2285,1-5,3,5,3,55528,6,13.35586,79.86833,Uthukottai,Tiruvallur,3740000,1637,23.96,Villa
2615,5-10,0,0,0,126130,0,13.17731,79.97529,Uthukottai,Tiruvallur,1510000,577,8.14,Plot
2314,5-10,1,2,1,164733,3,13.14722,79.95592,Uthukottai,Tiruvallur,2550000,1102,5.16,Apartment
781,1-5,2,4,2,77048,3,13.14765,79.94841,Uthukottai,Tiruvallur,3330000,4264,4.35,Apartment
1685,10+,5,8,1,60211,4,13.24215,79.97984,Uthukottai,Tiruvallur,2630000,1561,13.39,Independent House
3135,0-1,3,6,4,113135,6,13.12238,79.95601,Gummidipoondi,Tiruvallur,6150000,1962,5.68,Villa
3071,5-10,2,5,1,92972,3,13.11504,79.86028,Gummidipoondi,Tiruvallur,3110000,1013,6.12,Independent House
1128,5-10,4,5,3,106940,4,13.1704,79.8792,Gummidipoondi,Tiruvallur,3760000,3333,4.32,Independent House
1811,5-10,2,4,1,153668,2,13.22235,79.86902,Gummidipoondi,Tiruvallur,3140000,1734,9.71,Apartment
1190,10+,3,5,2,119462,3,13.12592,80.01466,Ponneri,Tiruvallur,2100000,1765,11.68,Builder Floor
1752,10+,2,3,2,73006,3,13.15387,80.01997,Tiruttani,Tiruvallur,2920000,1667,12.13,Independent House
1240,1-5,3,6,3,107184,6,13.07437,79.7989,Pattabiram,Tiruvallur,2910000,2347,14.16,Builder Floor
4023,10+,3,6,3,69312,6,13.05597,79.8662,Uthukottai,Tiruvallur,4610000,1146,10.79,Villa
1690,5-10,3,4,2,94059,3,13.05054,79.92702,Pattabiram,Tiruvallur,2830000,1675,10.58,Apartment
1353,0-1,2,4,1,80917,6,13.1716,80.01715,Ponneri,Tiruvallur,2440000,1803,12.17,Builder Floor
3764,1-5,3,6,3,62620,5,13.04624,79.92487,Uthukottai,Tiruvallur,5190000,1379,11.0,Villa
1040,0-1,2,4,2,106726,2,13.23849,79.89167,Ponneri,Tiruvallur,3300000,3173,10.67,Builder Floor
2478,1-5,2,4,1,128022,4,13.12783,79.945,Uthukottai,Tiruvallur,4160000,1679,4.35,Apartment
1122,10+,3,5,2,42787,2,13.09441,79.8365,Ponneri,Tiruvallur,2470000,2201,9.53,Independent House
4546,10+,5,8,2,98269,6,13.01055,79.95719,Ponneri,Tiruvallur,4220000,928,15.74,Villa
2591,5-10,3,6,1,91175,4,12.97519,79.96246,Gummidipoondi,Tiruvallur,2910000,1123,19.65,Independent House
1905,5-10,4,5,3,97979,3,13.22835,79.93689,Gummidipoondi,Tiruvallur,3640000,1911,9.88,Independent House
1251,1-5,2,5,2,78425,5,13.13543,79.9891,Tiruttani,Tiruvallur,2310000,1847,8.79,Builder Floor
566,1-5,2,4,2,89777,4,13.16926,79.84099,Uthukottai,Tiruvallur,2670000,4717,7.82,Apartment
2272,0-1,3,5,3,98805,4,13.23382,79.89592,Pattabiram,Tiruvallur,4540000,1998,10.09,Apartment
5538,0-1,4,6,4,47665,3,13.19311,79.83163,Tiruttani,Tiruvallur,6790000,1226,9.95,Villa
2141,10+,3,5,1,105688,5,13.1795,79.84883,Thiruvallur Town,Tiruvallur,2890000,1350,7.57,Apartment
3334,1-5,0,0,0,123849,0,13.18274,79.94761,Pattabiram,Tiruvallur,1730000,519,6.06,Plot
1695,10+,3,4,2,50948,4,13.24832,79.84815,Pattabiram,Tiruvallur,2210000,1304,13.32,Apartment
1877,0-1,1,2,1,89462,4,13.14569,79.79073,Tiruttani,Tiruvallur,3600000,1918,12.74,Apartment
1315,5-10,0,0,0,95363,0,13.19301,79.85886,Tiruttani,Tiruvallur,1410000,1072,7.65,Plot
872,5-10,2,4,2,78457,4,13.16387,79.97139,Gummidipoondi,Tiruvallur,2860000,3280,7.17,Apartment
1518,10+,4,6,3,58831,2,13.15427,80.01527,Ponneri,Tiruvallur,2410000,1588,11.63,Apartment
1977,5-10,2,4,1,117529,3,13.12737,79.76045,Thiruvallur Town,Tiruvallur,2350000,1189,16.13,Independent House
3174,1-5,5,7,2,106122,4,13.16428,79.86385,Tiruttani,Tiruvallur,7530000,2372,5.33,Villa
2259,5-10,4,5,4,67684,2,13.07277,79.92323,Ponneri,Tiruvallur,3790000,1678,8.07,Independent House
2324,1-5,1,2,1,139693,2,13.18802,79.95627,Pattabiram,Tiruvallur,4060000,1747,7.14,Apartment
1153,10+,2,3,2,136125,4,13.11821,79.94145,Ponneri,Tiruvallur,2770000,2402,4.58,Apartment
2005,1-5,2,3,2,67299,4,13.06671,79.84193,Thiruvallur Town,Tiruvallur,3100000,1546,11.2,Apartment
1594,10+,3,4,3,92638,3,13.20116,79.95553,Tiruttani,Tiruvallur,1780000,1117,8.16,Apartment
1583,1-5,5,7,1,170436,2,13.16694,79.86278,Gummidipoondi,Tiruvallur,3440000,2173,5.56,Builder Floor
1691,1-5,4,5,2,83263,3,13.05917,79.86136,Uthukottai,Tiruvallur,3530000,2088,10.71,Builder Floor
1261,10+,2,3,2,87221,2,13.14635,79.93042,Gummidipoondi,Tiruvallur,3150000,2498,2.4,Apartment
717,10+,3,5,1,103904,5,13.0597,79.91528,Ponneri,Tiruvallur,2600000,3626,9.39,Apartment
711,1-5,2,3,2,105706,5,13.18951,79.93487,Gummidipoondi,Tiruvallur,2880000,4051,5.83,Apartment
2275,10+,2,4,2,114975,2,13.16647,79.89113,Tiruttani,Tiruvallur,3350000,1473,3.13,Apartment
817,10+,0,0,0,60318,0,13.20943,79.9505,Pattabiram,Tiruvallur,1180000,1444,8.59,Plot
2457,5-10,1,2,1,73610,3,13.2793,79.77752,Uthukottai,Tiruvallur,2680000,1091,20.67,Apartment
2351,0-1,1,3,1,78519,2,13.16651,79.82054,Thiruvallur Town,Tiruvallur,3700000,1574,9.84,Apartment
759,10+,2,3,1,89295,3,13.11254,79.98845,Ponneri,Tiruvallur,2030000,2675,9.34,Apartment
2124,10+,3,4,2,69361,3,13.06255,79.98289,Uthukottai,Tiruvallur,2190000,1031,12.12,Apartment
2376,5-10,4,6,2,141119,4,13.13422,79.92203,Pattabiram,Tiruvallur,3840000,1616,1.83,Independent House
2121,10+,1,3,1,108519,5,13.17597,79.92656,Pattabiram,Tiruvallur,3430000,1617,4.07,Apartment
1376,5-10,2,4,2,105512,3,13.10482,79.82634,Uthukottai,Tiruvallur,2740000,1991,9.89,Apartment
2392,10+,2,3,2,51862,3,13.20863,79.99268,Pattabiram,Tiruvallur,2040000,853,11.62,Apartment
2367,10+,5,7,3,81015,4,13.14503,79.98117,Pattabiram,Tiruvallur,4390000,1855,7.88,Villa
2403,10+,3,6,3,184559,2,13.24635,79.94453,Gummidipoondi,Tiruvallur,2430000,1011,12.04,Independent House
1284,0-1,4,7,3,82497,6,13.1014,79.90478,Thiruvallur Town,Tiruvallur,3580000,2788,4.74,Builder Floor
1173,1-5,3,4,3,89513,3,13.23204,79.9183,Tiruttani,Tiruvallur,3220000,2745,9.86,Apartment
970,5-10,3,5,3,81295,4,13.12773,79.86211,Thiruvallur Town,Tiruvallur,2750000,2835,5.33,Apartment
1006,1-5,3,5,3,97997,2,13.07498,79.83817,Thiruvallur Town,Tiruvallur,3640000,3618,10.8,Apartment
2368,5-10,2,4,1,67820,2,13.1967,79.85208,Tiruttani,Tiruvallur,2840000,1199,8.46,Apartment
929,5-10,3,4,3,54479,5,13.0919,79.87972,Uthukottai,Tiruvallur,2960000,3186,6.56,Apartment
